Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength,name,status
691.0539,53559,left,1,-77.74111,199.5529,2.785469,53.72577,208.8665,240.4297,0.6645594,2.914422,0.9260036,-126.4857,159.9684,39.11761,-328.0522,12.62366,102.9296,0.4057468,1.809988,0.5125124,12.14258,242.3588,18.75521,0.1787994,349.9408,-59.47522,0.2086037,-0.04322496,-0.3034871,45.82905,227.5806,84.54154,215.6122,79.70672,232.2591,0,0.05690143,0,yoel,alone
691.0869,53563,left,1,-76.86364,200.6128,5.971902,120.257,-63.33157,23.55006,0.7112189,2.984529,0.9613699,-125.8291,159.4408,40.26295,-317.3639,-4.12484,94.7811,0.4157349,2.051633,0.4778957,12.13567,248.1529,17.36901,4.028889,324.0084,-94.9907,0.23987,-0.05189667,-0.2963186,45.24863,231.3533,83.01633,213.9979,81.95808,230.4057,0,0.04551966,0,yoel,alone
691.1198,53567,left,1,-69.53269,190.2841,0.6559604,248.1493,-408.5108,-210.0848,0.7455437,2.977516,0.9297896,-115.9308,146.4703,35.21351,-301.8863,-23.3775,89.83741,0.5235972,2.204158,0.3787175,12.26863,253.158,15.45243,11.79533,266.9387,-114.1749,0.2662757,-0.05151591,-0.290184,44.81887,234.6618,80.95665,211.8374,82.93011,227.9499,0,0.02103193,0,yoel,alone
691.1528,53571,left,1,-57.67503,168.1022,-9.653451,351.1134,-731.2137,-322.3783,0.7075904,2.956736,0.889911,-103.0969,125.2018,27.20569,-292.8416,-37.11395,90.94007,0.5656161,2.277489,0.3110159,12.21313,256.8941,12.84168,-8.033607,186.337,-161.3728,0.2890959,-0.05315577,-0.2857407,44.28273,236.9511,78.20072,208.9582,83.64241,226.2175,0,0.03806916,0,yoel,alone
691.187,53575,left,1,-42.22192,137.8632,-20.71507,488.384,-860.0743,-279.8348,0.6500056,3.002934,0.8465381,-87.13071,98.18105,19.91841,-294.8113,-27.289,106.7376,0.4669068,1.980571,0.303811,12.00015,259.1316,9.104301,-22.73159,90.15656,-235.1387,0.2984484,-0.04813673,-0.2830434,43.71107,238.6862,74.52112,205.7359,85.65707,225.7345,0,0.06056555,0,yoel,alone
691.2212,53579,left,1,-33.73805,121.6089,-24.90242,52.67438,-314.8881,83.04422,0.5473722,2.941095,0.8800304,-83.05209,89.65188,17.14474,-308.934,29.68927,125.742,0.2325584,1.65028,0.3837067,11.54926,259.5954,4.545382,-32.26306,-6.492695,-277.1418,0.2865669,-0.04358016,-0.2832973,43.19373,239.9888,70.2653,202.7578,88.83396,225.9206,0,0.04651137,0,yoel,alone
691.2529,53582,left,1,-37.85853,125.8007,-20.1098,-125.4005,189.7749,180.1891,0.4329686,2.829878,0.8954689,-90.04707,100.3991,22.7694,-318.7506,83.83654,140.3785,0,1.454478,0.2774291,11.08782,259.1501,-0.5018836,-21.1744,-39.29118,-294.8969,0.2689531,-0.03659767,-0.285642,42.78767,240.7447,65.53775,199.4641,91.24685,225.6653,0,0.05319695,0,yoel,alone
691.2854,53586,left,1,-44.34364,148.064,-12.99098,-127.8777,773.635,217.2099,0.4200248,2.802058,0.8756724,-96.08427,122.2633,30.21662,-329.5196,92.88176,135.365,0,1.458372,0.5134423,10.47435,256.6753,-5.929904,-38.08165,-182.7929,-321.1002,0.2475235,-0.02928579,-0.2873041,42.25002,239.7549,60.47007,197.168,93.34808,225.1027,0,0.03135938,0,yoel,alone
691.3207,53590,left,1,-50.00683,167.7668,0.9497405,-149.8615,448.9635,481.5879,0.5913067,2.864005,0.9183029,-100.5764,133.3352,39.73936,-322.4125,42.13391,133.9867,0.2344316,1.635924,0.4705346,9.696098,253.1186,-11.59833,-45.17703,-213.098,-329.4498,0.227429,-0.03020022,-0.2858812,41.4173,237.5423,55.16599,195.2288,94.68456,223.9138,0,0.04588808,0,yoel,alone
691.3537,53594,left,1,-54.97457,182.0343,14.44914,-26.89413,231.76,301.3701,0.6443256,2.831898,0.9993131,-108.548,146.5101,48.14129,-327.8972,31.65186,119.5904,0.4229715,1.956769,0.5714571,9.321185,251.2927,-14.45418,-43.79315,-213.2792,-333.5883,0.2231598,-0.03203184,-0.2842771,40.93888,236.0081,52.43843,194.1033,94.42928,222.8541,0,0.04696618,0,yoel,alone
691.3868,53598,left,1,-53.86722,186.6279,21.38072,48.88564,23.34611,136.6529,0.7476192,2.879796,1.034959,-107.1672,148.1557,52.00855,-329.9972,35.30839,115.4421,0.4788388,2.036604,0.5932801,8.665503,247.3787,-20.02077,-38.85567,-218.8979,-324.4945,0.2148103,-0.03192077,-0.2775884,39.85662,232.6061,47.19037,191.5744,92.08669,219.7874,0,0.05650058,0,yoel,alone
691.4194,53602,left,1,-49.39098,181.0582,21.95828,235.4543,-237.3797,-72.83983,0.7996338,2.91401,1.052341,-102.0497,140.6069,51.22736,-318.8919,16.43851,114.2604,0.4365255,1.853788,0.5667875,8.22245,243.7309,-25.39877,-18.3319,-201.0063,-304.516,0.2049535,-0.02541892,-0.274024,39.14612,229.5837,42.0567,189.261,89.12586,216.1238,0,0.02862816,0,yoel,alone
691.4531,53606,left,1,-39.43371,166.5877,14.83391,286.6997,-469.6154,-269.5152,0.841516,2.944718,1.049171,-90.84614,124.6445,44.05638,-309.1928,9.681617,118.3517,0.4093313,1.668148,0.5713537,7.932974,240.3065,-30.26462,-17.65045,-213.1217,-278.1337,0.1923831,-0.01366315,-0.2703551,38.60492,227.0797,37.48775,188.1204,88.76532,213.7926,0,0.03555631,0,yoel,alone
691.486,53609,left,1,-30.91263,151.4709,6.092687,373.7283,-638.7153,-359.9013,0.7991642,2.920214,1.036649,-83.03347,111.666,36.82615,-307.0231,16.35874,121.4233,0.3585066,1.618912,0.4854704,7.869319,237.6196,-34.47969,1.967501,-147.9954,-229.6747,0.177919,0.001887203,-0.2647273,38.16507,225.4814,33.63972,187.2801,90.0468,212.5168,0,0.05798483,0,yoel,alone
691.5197,53613,left,1,-20.67751,131.4272,-5.84352,259.5117,-552.1422,-324.6355,0.7006231,2.869532,1.027473,-74.76327,96.90548,27.50039,-302.4737,40.68803,134.2669,0.2214432,1.60117,0.2896818,8.029928,235.6357,-37.4882,7.844134,-120.7183,-160.0802,0.1713785,0.008861671,-0.2579333,37.8803,224.058,30.944,186.5524,91.82316,212.5779,0,0.08403986,0,yoel,alone
691.5526,53617,left,1,-17.57416,117.4158,-13.42609,14.72352,-343.1139,-143.8351,0.5075197,2.743865,1.012987,-74.25032,91.36451,23.08679,-298.3404,74.83755,149.2692,0.1364748,1.689981,0.2227355,8.233523,234.7108,-39.2777,11.35342,-52.49735,-94.1427,0.1728938,0.009337531,-0.2502285,37.55993,223.0199,29.36913,184.9699,90.91855,212.137,0,0.1115718,0,yoel,alone
691.5851,53621,left,1,-24.23974,117.0384,-16.44181,-278.3059,294.3411,-52.67089,0.4121482,2.635373,0.9708068,-80.49376,94.73149,22.77846,-300.226,109.1943,156.6445,0.02500544,1.552977,0.1765312,8.326113,233.9726,-39.89548,3.275192,-50.41382,-15.9318,0.1744887,0.006500233,-0.2450259,37.31096,222.1631,28.88857,183.9253,90.50818,212.6261,0,0.131296,0,yoel,alone
691.6185,53625,left,1,-28.22521,120.2291,-16.14698,-127.1978,106.346,67.44056,0.4347107,2.661765,0.9102701,-81.61163,95.78683,25.55515,-304.5239,106.6424,154.4109,0,1.50339,0.1757255,8.338148,233.579,-39.87145,0.6303135,-13.77926,4.802584,0.1760545,0.003472319,-0.2416921,37.12094,221.655,28.98785,183.5314,90.39088,213.1746,0,0.1518801,0,yoel,alone
