Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength,name,status
496.4315,58229,left,1,-43.93998,168.0371,30.83491,-2.28122,77.70694,61.0015,2.227067,0.1534018,1.716823,-113.7525,156.1879,12.42397,-361.6512,87.99913,-24.22069,0,0,0,17.59504,226.7708,20.74169,0.1522289,-47.13358,14.9059,0.3199305,-0.05917699,-0.3061982,50.32756,205.0397,85.22739,207.7707,48.1735,237.0954,0,0.5804149,0,nofar,alone
496.4481,58230,left,1,-44.08606,168.6866,31.41933,-16.78473,74.62244,67.15179,2.229319,0.1565084,1.721959,-113.7222,156.4144,12.58906,-361.0198,87.49708,-26.66106,0,0,0,17.57927,225.8769,20.97893,-1.554018,-49.27261,14.10453,0.3095724,-0.0696516,-0.3045345,50.35363,204.6443,85.59027,208.4467,47.60641,236.6033,0,0.5424234,0,nofar,alone
496.4646,58232,left,1,-44.45386,169.6443,32.74198,-28.55688,48.81862,80.80145,2.265567,0.1579856,1.739613,-113.598,156.7097,12.57402,-358.0995,82.47002,-33.83546,0,0,0,17.47668,224.9987,21.14577,-9.194762,-51.0369,7.447628,0.3017198,-0.07100394,-0.3022352,50.21103,204.2219,85.91442,209.1774,47.90908,236.7628,0,0.5407819,0,nofar,alone
496.4812,58234,left,1,-45.379,170.8458,34.03415,-61.54462,89.32612,72.16191,2.314797,0.1576491,1.760789,-113.9417,157.2767,12.48928,-353.6816,70.85291,-37.53068,0,0,0,17.22053,224.214,21.31473,-16.67351,-44.69855,10.93702,0.2931697,-0.06764507,-0.2998965,49.88375,203.954,86.26379,209.3764,48.0055,236.9336,0,0.5684602,0,nofar,alone
496.4978,58236,left,1,-46.40073,171.9017,34.82702,-53.69932,30.45295,30.57256,2.33269,0.16244,1.774503,-114.4563,157.4036,12.50523,-348.5426,56.58424,-37.34865,0,0,0,17.02828,223.6316,21.37433,-22.21763,-67.30238,6.887174,0.2900203,-0.06348002,-0.297202,49.56595,203.5711,86.43681,209.6088,47.8447,236.7524,0,0.5427113,0,nofar,alone
496.5143,58238,left,1,-47.09756,171.4998,34.84628,-38.10611,-34.61329,-3.736141,2.371099,0.1542294,1.778903,-115.1005,157.4083,12.34708,-345.1335,46.81881,-35.62277,0,0,0,16.72391,222.6357,21.64975,-16.90597,-64.78221,17.74783,0.2815869,-0.04695056,-0.2938008,49.11347,203.0354,86.85315,210.0295,44.83892,233.6154,0,0.4428835,0,nofar,alone
496.5309,58240,left,1,-47.86438,170.8973,34.66858,-43.55239,-30.96951,-11.37,2.44592,0.1331601,1.781528,-115.9559,158.0692,12.01094,-340.9845,37.47858,-35.59512,0,0,0,16.5189,221.5289,22.29115,-10.92616,-63.96432,43.05538,0.2686502,-0.03931387,-0.2981545,49.26231,202.6375,87.44856,210.9805,41.77467,230.3715,0,0.3261977,0,nofar,alone
496.5477,58242,left,1,-48.61683,170.521,34.16196,-44.93049,-26.44227,-36.04099,2.573226,0.1038944,1.783937,-116.9055,160.009,11.37644,-336.73,30.32811,-36.64831,0,0,0,16.4801,220.2195,23.11387,0.03906436,-72.4455,45.66754,0.254956,-0.03690782,-0.3037824,49.64793,202.1472,88.24458,211.9196,40.52247,229.6733,0,0.2095537,0,nofar,alone
496.5645,58244,left,1,-48.44815,169.7585,33.55227,7.673665,-45.88986,-43.84401,2.832288,0.04356452,1.789243,-116.8563,163.0358,10.41799,-331.2782,24.5883,-37.55982,0,0,0,16.55921,219.3736,23.80519,7.285506,-43.1188,40.06581,0.2434572,-0.03789132,-0.3057446,49.87231,201.9112,88.98869,211.1888,38.75233,229.7572,0,0.1349352,0,nofar,alone
496.5806,58246,left,1,-48.31651,167.9202,32.39276,6.622552,-127.2745,-72.67889,3.059595,-0.00507834,1.784061,-116.8469,164.2143,9.474272,-327.4041,20.57571,-40.325,0,0.01095601,0,16.59968,218.8535,23.96297,0.6884502,-27.2349,1.358285,0.2324579,-0.0390677,-0.3037451,49.78641,201.9403,89.31776,209.3153,37.08953,230.1673,0,0.1085884,0,nofar,alone
