Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength,name,status
562.2711,67368,left,1,-73.62601,183.9055,-45.27948,351.6437,-305.6451,133.5217,1.031847,1.129882,0.4659108,-99.31951,126.1482,-16.2392,-212.9877,-62.86796,93.48119,0.1849608,1.642225,0,10.47435,256.6753,-5.929904,-38.08165,-182.7929,-321.1002,0.2475235,-0.02928579,-0.2873041,42.25002,239.7549,60.47007,197.168,93.34808,225.1027,0,0.03135938,0,sachar,alone
562.2878,67370,left,1,-66.12497,175.9628,-44.28032,423.4762,-439.2138,5.187144,0.9389369,0.9554849,0.5904617,-99.79691,124.2822,-12.0513,-233.9126,-51.26963,96.94721,0,0.4213062,0,9.696098,253.1186,-11.59833,-45.17703,-213.098,-329.4498,0.227429,-0.03020022,-0.2858812,41.4173,237.5423,55.16599,195.2288,94.68456,223.9138,0,0.04588808,0,sachar,alone
562.3044,67372,left,1,-59.82212,168.8886,-44.71121,356.044,-426.6778,-8.723855,0.8435857,0.8211175,0.6229628,-98.03819,122.7144,-9.315782,-247.9346,-41.30876,97.04961,0,0.02679402,0,9.321185,251.2927,-14.45418,-43.79315,-213.2792,-333.5883,0.2231598,-0.03203184,-0.2842771,40.93888,236.0081,52.43843,194.1033,94.42928,222.8541,0,0.04696618,0,sachar,alone
562.3215,67374,left,1,-54.81717,163.501,-44.94362,225.236,-268.5404,2.607786,0.7747384,0.7439173,0.634498,-95.56245,121.198,-7.587414,-255.9665,-33.85477,96.88894,0,0,0,8.665503,247.3787,-20.02077,-38.85567,-218.8979,-324.4945,0.2148103,-0.03192077,-0.2775884,39.85662,232.6061,47.19037,191.5744,92.08669,219.7874,0,0.05650058,0,sachar,alone
562.3374,67375,left,1,-52.52726,160.6288,-44.91188,264.5161,-331.7725,3.666018,0.7500836,0.7056916,0.6501975,-94.6256,120.0649,-7.139308,-258.5438,-31.26448,97.34215,0,0,0,8.22245,243.7309,-25.39877,-18.3319,-201.0063,-304.516,0.2049535,-0.02541892,-0.274024,39.14612,229.5837,42.0567,189.261,89.12586,216.1238,0,0.02862816,0,sachar,alone
562.3541,67378,left,1,-47.89444,151.8617,-43.53483,155.2952,-335.2268,61.3092,0.6685703,0.5833319,0.6758086,-92.78929,116.4047,-3.964665,-258.6382,-29.82895,104.6447,0,0,0,7.932974,240.3065,-30.26462,-17.65045,-213.1217,-278.1337,0.1923831,-0.01366315,-0.2703551,38.60492,227.0797,37.48775,188.1204,88.76532,213.7926,0,0.03555631,0,sachar,alone
562.3705,67379,left,1,-46.8156,149.2602,-42.93617,125.7533,-303.2447,69.78206,0.6525049,0.5489391,0.6813899,-92.15841,114.8579,-2.986685,-255.9751,-32.22401,107.5445,0,0,0,7.869319,237.6196,-34.47969,1.967501,-147.9954,-229.6747,0.177919,0.001887203,-0.2647273,38.16507,225.4814,33.63972,187.2801,90.0468,212.5168,0,0.05798483,0,sachar,alone
562.3876,67381,left,1,-45.48719,144.6831,-41.40007,45.8533,-305.5081,121.0005,0.587473,0.4613497,0.702813,-92.46816,113.8512,-0.6446646,-248.8174,-40.69935,110.5092,0,0,0,8.029928,235.6357,-37.4882,7.844134,-120.7183,-160.0802,0.1713785,0.008861671,-0.2579333,37.8803,224.058,30.944,186.5524,91.82316,212.5779,0,0.08403986,0,sachar,alone
562.4037,67383,left,1,-44.6791,140.0023,-39.54496,43.85791,-199.6191,88.95425,0.499363,0.365033,0.7262717,-93.58524,113.7699,1.838018,-244.5436,-47.69338,110.5915,0,0,0,8.233523,234.7108,-39.2777,11.35342,-52.49735,-94.1427,0.1728938,0.009337531,-0.2502285,37.55993,223.0199,29.36913,184.9699,90.91855,212.137,0,0.1115718,0,sachar,alone
562.4205,67385,left,1,-43.66054,137.2865,-38.32458,70.53327,-160.9919,81.24326,0.4312925,0.30643,0.7501246,-94.07061,114.5013,3.000785,-240.1308,-51.72784,111.2618,0,0,0,8.326113,233.9726,-39.89548,3.275192,-50.41382,-15.9318,0.1744887,0.006500233,-0.2450259,37.31096,222.1631,28.88857,183.9253,90.50818,212.6261,0,0.131296,0,sachar,alone
