Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
580.6859,67322,left,1,-108.7665,193.101,111.6321,-12.35238,3.349223,12.54509,1.46454,1.057021,1.380004,-149.2066,132.184,109.1022,-296.4554,-77.60711,72.4304,0,0.06482743,0,16.35937,217.6196,24.00663,-9.509645,-25.60725,-3.323605,0.1861972,-0.03930179,-0.3069594,49.92872,203.4226,89.70747,208.7383,38.14925,230.9063,0,0.1251178,0
580.7025,67324,left,1,-108.8462,193.1434,111.8691,-4.98465,6.902276,13.12867,1.468559,1.062086,1.384655,-149.0691,132.0852,109.2717,-296.9978,-77.57755,74.66005,0,0.06355621,0,16.12596,217.454,23.81943,-15.47654,-4.38239,-14.19501,0.167321,-0.03395523,-0.3076878,49.85978,204.4646,89.64896,210.0779,40.42212,230.707,0,0.1274985,0
580.7195,67326,left,1,-109.0302,193.3448,112.0934,-13.24705,14.91689,10.46915,1.470191,1.067979,1.384366,-148.9752,132.0995,109.6247,-297.2134,-77.75705,77.60847,0,0.07929817,0,15.67951,217.9135,23.36337,-27.71205,37.60349,-29.32084,0.1552439,-0.02947049,-0.3070639,49.48076,205.7626,89.31075,211.507,43.85342,230.783,0,0.1347184,0
580.7356,67328,left,1,-109.1651,193.5599,112.3204,-8.372495,12.67655,12.71959,1.473926,1.075504,1.387639,-148.748,132.0818,109.8131,-297.1637,-77.9436,79.7884,0,0.09040092,0,15.07188,218.9922,22.76227,-37.98591,74.9684,-37.93755,0.1509015,-0.02564284,-0.3079742,49.00757,207.2993,88.75866,213.2805,49.01101,231.7453,0,0.1534187,0
580.7525,67330,left,1,-109.3532,193.8808,112.5758,-12.33168,18.88527,13.49676,1.477909,1.083331,1.391463,-148.5759,132.1749,109.9956,-297.4778,-77.71373,81.45883,0,0.09351497,0,14.33364,220.8179,22.01551,-44.90008,118.2903,-45.17817,0.1421624,-0.02118798,-0.312487,48.60483,209.85,87.9873,214.5998,54.85774,232.6037,0,0.1251175,0
580.7687,67331,left,1,-109.4821,194.0972,112.7017,-14.95771,25.10907,14.61163,1.479656,1.087323,1.39298,-148.5174,132.2738,110.0883,-297.6279,-77.55147,82.18175,0,0.09431961,0,13.98245,222.1054,21.66382,-40.84995,149.7615,-40.9074,0.1377638,-0.01956216,-0.3143437,48.38802,211.4562,87.61926,214.8508,57.29598,232.5951,0,0.09804982,0
580.7853,67333,left,1,-109.7864,194.5064,112.9511,-19.52491,24.87302,15.20083,1.482497,1.093459,1.395598,-148.533,132.5037,110.2894,-297.7999,-77.3175,83.2,0,0.09557056,0,13.29714,225.6379,20.95643,-38.00709,230.9486,-39.28357,0.1391251,-0.02114578,-0.3161407,47.84866,214.9914,86.868,215.4375,62.7283,232.5652,0,0.08723205,0
580.8023,67335,left,1,-110.0248,194.9242,113.1682,-11.76766,26.62683,12.15301,1.48416,1.09867,1.396401,-148.5424,132.7785,110.496,-298.4328,-76.65733,83.87138,0,0.09933352,0,12.67038,230.4648,20.22818,-33.78101,291.1067,-41.6801,0.1503938,-0.02895186,-0.3153067,47.1896,219.2856,86.15994,216.0508,71.15929,234.6415,0,0.1134779,0
580.8184,67337,left,1,-110.1519,195.2549,113.2543,-6.133171,21.05651,4.378256,1.48657,1.106399,1.397772,-148.3156,132.893,110.5014,-298.9457,-75.99319,83.73411,0,0.1069104,0,12.18849,236.1949,19.44998,-21.27205,346.1393,-42.70715,0.1762219,-0.03558461,-0.3106858,46.40139,223.5015,85.34898,216.3524,77.21188,234.4253,0,0.1035931,0
580.8352,67339,left,1,-110.1416,195.6178,113.2842,0.0686809,21.495,1.218732,1.488762,1.114879,1.398554,-147.8907,133.0069,110.4449,-298.9456,-75.55455,83.53899,0,0.1165725,0,12.14258,242.3588,18.75521,0.1787994,349.9408,-59.47522,0.2086037,-0.04322496,-0.3034871,45.82905,227.5806,84.54154,215.6122,79.70672,232.2591,0,0.05690143,0
580.8516,67341,left,1,-110.4049,196.4145,113.5424,-8.054599,35.68117,14.71636,1.49736,1.136399,1.407538,-147.1065,133.2,110.3492,-298.4738,-75.09328,83.12427,0,0.1448202,0,12.13567,248.1529,17.36901,4.028889,324.0084,-94.9907,0.23987,-0.05189667,-0.2963186,45.24863,231.3533,83.01633,213.9979,81.95808,230.4057,0,0.04551966,0
580.8682,67343,left,1,-110.3562,196.8625,113.7782,-2.042899,36.09768,19.30223,1.50061,1.145263,1.411188,-146.6125,133.4007,110.4351,-298.2001,-74.7998,83.73086,0,0.1604343,0,12.26863,253.158,15.45243,11.79533,266.9387,-114.1749,0.2662757,-0.05151591,-0.290184,44.81887,234.6618,80.95665,211.8374,82.93011,227.9499,0,0.02103193,0
580.8852,67345,left,1,-110.3262,197.5667,114.2424,4.626104,40.41711,29.22951,1.507443,1.1582,1.42187,-145.9854,133.789,110.5885,-298.6814,-73.77363,85.26924,0,0.1696086,0,12.21313,256.8941,12.84168,-8.033607,186.337,-161.3728,0.2890959,-0.05315577,-0.2857407,44.28273,236.9511,78.20072,208.9582,83.64241,226.2175,0,0.03806916,0
580.9012,67347,left,1,-110.1628,198.5123,114.977,17.32319,45.74546,43.3766,1.510362,1.167499,1.425183,-145.4211,134.524,111.1935,-300.1415,-71.63165,86.68229,0,0.1679647,0,12.00015,259.1316,9.104301,-22.73159,90.15656,-235.1387,0.2984484,-0.04813673,-0.2830434,43.71107,238.6862,74.52112,205.7359,85.65707,225.7345,0,0.06056555,0
580.918,67349,left,1,-109.7734,199.4212,115.9341,35.68835,39.56482,51.08425,1.513661,1.175158,1.430469,-144.6917,135.2655,111.9278,-301.1102,-69.62003,87.54479,0,0.1505373,0,11.54926,259.5954,4.545382,-32.26306,-6.492695,-277.1418,0.2865669,-0.04358016,-0.2832973,43.19373,239.9888,70.2653,202.7578,88.83396,225.9206,0,0.04651137,0
580.9344,67351,left,1,-108.8666,199.9782,116.8165,59.18219,27.51945,46.07145,1.521707,1.182533,1.448239,-143.4552,135.686,112.3307,-301.0291,-68.4691,89.2979,0,0.1194887,0,11.08782,259.1501,-0.5018836,-21.1744,-39.29118,-294.8969,0.2689531,-0.03659767,-0.285642,42.78767,240.7447,65.53775,199.4641,91.24685,225.6653,0,0.05319695,0
